time,ax,ay,az,gx,gy,gz,mx,my,mz
37.20264410972595,-0.06,-0.96,-0.25,11.1,-23.78,-8.6,18.0,-4.8,17.0
37.26316714286804,0.07,-0.94,-0.23,10.12,-27.93,-9.82,18.45,-3.0,17.0
37.32270812988281,0.14,-0.95,-0.2,7.07,-24.02,-8.6,18.45,-4.05,15.0
37.38335299491882,0.07,-0.95,-0.19,1.1,-12.5,-4.63,19.5,-4.35,16.0
37.4424831867218,-0.03,-0.96,-0.23,-3.17,9.76,-0.18,17.55,-4.95,15.0
37.503308057785034,0.15,-0.95,-0.2,-6.95,19.51,4.21,17.25,-5.1,14.0
37.56262803077698,0.07,-0.95,0.06,-9.15,28.84,6.71,18.45,-5.55,16.0
37.62368202209473,-0.03,-0.94,-0.35,-9.21,34.15,6.83,18.45,-3.75,17.0
37.68280816078186,-0.08,-0.95,-0.41,-7.5,36.34,4.39,18.45,-3.75,18.0
37.74274706840515,-0.09,-0.96,-0.38,-4.82,35.18,0.43,19.35,-3.45,19.0
37.801950216293335,-0.09,-0.96,-0.3,-2.62,29.51,-2.99,19.05,-4.8,19.0
37.86262512207031,0.02,-0.94,-0.34,-0.06,21.34,-6.04,18.15,-4.65,20.0
37.921932220458984,0.03,-0.94,-0.3,2.01,13.05,-7.93,18.9,-2.4,20.0
37.98270010948181,0.08,-0.95,-0.31,3.66,4.7,-9.7,18.75,-3.3,21.0
38.04232621192932,0.09,-0.95,-0.33,4.82,-1.46,-10.06,18.15,-3.45,21.0
38.1021511554718,0.1,-0.94,-0.3,5.85,-5.55,-9.76,16.95,-5.55,21.0
38.161864042282104,0.08,-0.94,-0.29,5.73,-8.29,-10.37,18.6,-4.95,22.0
38.22207307815552,0.11,-0.95,-0.25,4.94,-8.9,-10.61,17.1,-6.0,23.0
38.28209900856018,0.17,-0.95,-0.24,2.99,-7.5,-9.15,16.35,-4.65,21.0
38.34228801727295,0.17,-0.94,-0.27,1.28,-5.12,-6.59,16.35,-3.9,21.0
38.40250515937805,0.1,-0.95,-0.27,0.37,-3.9,-6.04,16.65,-4.05,21.0
38.462895154953,0.11,-0.95,-0.28,-0.06,-2.56,-5.79,16.65,-6.6,21.0
38.52222418785095,0.14,-0.95,-0.29,-0.3,-0.55,-5.43,16.8,-6.0,21.0
38.58258819580078,0.1,-0.94,-0.3,-0.49,1.83,-5.18,16.2,-5.1,22.0
38.64144420623779,0.08,-0.96,-0.28,-0.85,3.84,-5.67,16.8,-4.95,22.0
38.70313119888306,0.1,-0.94,-0.3,-1.22,5.18,-7.01,15.45,-4.35,21.0
38.762139081954956,0.09,-0.95,-0.31,-1.34,6.52,-7.62,16.05,-4.2,21.0
38.82256102561951,0.14,-0.94,-0.31,-0.79,6.95,-8.9,15.15,-5.55,20.0
38.88131904602051,0.14,-0.94,-0.31,-0.06,6.77,-9.82,16.35,-5.7,23.0
38.943257093429565,0.15,-0.94,-0.29,0.37,6.71,-10.37,15.45,-6.9,22.0
39.00246000289917,0.19,-0.93,-0.27,0.06,7.5,-10.43,15.3,-5.4,22.0
39.062355041503906,0.23,-0.93,-0.28,-0.37,8.96,-9.15,15.75,-6.45,23.0
39.12230920791626,0.25,-0.92,-0.27,-0.85,10.79,-7.93,15.0,-5.7,22.0
39.18287515640259,0.23,-0.93,-0.25,-1.46,12.44,-6.59,14.4,-5.85,24.0
39.241637229919434,0.2,-0.94,-0.3,-2.13,13.23,-6.46,14.1,-5.85,24.0
39.30206918716431,0.21,-0.93,-0.29,-1.83,12.8,-6.89,13.35,-5.85,25.0
39.36199903488159,0.25,-0.92,-0.29,-1.34,12.01,-7.13,14.4,-5.55,24.0
39.422351121902466,0.24,-0.91,-0.3,-0.24,10.67,-7.32,15.0,-6.0,25.0
39.48172402381897,0.26,-0.93,-0.3,1.4,7.8,-7.5,14.25,-6.45,24.0
39.54157614707947,0.29,-0.91,-0.29,2.8,4.02,-7.99,15.15,-5.55,25.0
39.60227704048157,0.28,-0.92,-0.25,4.15,0.3,-7.99,12.9,-5.55,26.0
39.662672996520996,0.33,-0.9,-0.24,3.17,-1.59,-7.07,12.45,-6.45,26.0
39.7218542098999,0.32,-0.91,-0.2,1.52,-1.83,-5.0,14.1,-6.6,26.0
39.782875061035156,0.29,-0.93,-0.27,-0.18,-1.52,-3.84,14.1,-7.35,25.0
39.84212613105774,0.26,-0.92,-0.27,0.06,-2.87,-4.27,13.5,-4.95,25.0
39.902775049209595,0.25,-0.92,-0.33,1.65,-4.02,-5.43,12.6,-5.85,25.0
39.96146321296692,0.29,-0.91,-0.28,3.29,-4.09,-6.22,12.75,-5.7,26.0
40.02325201034546,0.28,-0.92,-0.23,3.05,-3.05,-6.28,13.5,-5.7,25.0
40.082205057144165,0.32,-0.91,-0.21,1.83,-2.13,-5.98,12.9,-7.65,26.0
40.14250922203064,0.3,-0.91,-0.26,0.49,-0.85,-5.24,12.0,-6.75,26.0
40.2012300491333,0.33,-0.92,-0.26,0.18,-0.12,-4.63,13.2,-6.0,25.0
40.26307916641235,0.32,-0.9,-0.26,0.12,0.98,-3.84,12.3,-5.85,25.0
40.32173299789429,0.31,-0.92,-0.23,-0.3,2.07,-3.11,11.85,-6.9,26.0
40.3824200630188,0.33,-0.91,-0.25,-0.67,2.8,-2.26,12.75,-6.0,25.0
40.44224309921265,0.35,-0.92,-0.25,-0.85,3.17,-1.71,12.45,-7.2,25.0
40.50254011154175,0.39,-0.9,-0.26,-0.98,3.17,-0.18,12.3,-4.8,25.0
40.56131100654602,0.35,-0.9,-0.23,-0.98,2.99,2.07,11.7,-5.4,26.0
40.622886180877686,0.32,-0.91,-0.24,-0.91,1.28,2.93,10.95,-5.7,27.0
40.68197011947632,0.29,-0.93,-0.26,-0.37,-1.28,2.44,11.85,-6.3,27.0
40.74198508262634,0.3,-0.91,-0.23,0.43,-4.45,1.4,12.75,-6.45,26.0
40.8019962310791,0.31,-0.91,-0.25,0.61,-5.85,1.34,11.55,-6.9,25.0
